row,Loan.Id,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IntRatePrim,DebtToIncPrim,LoanPurposeRank,EmpYrs,InquiresRank,AvgIntFICO,HomeOwner,LoanLength,FICOBeg,FICOEnd,MoInc,EmpYrsMod
1854,69095,5000,5000,7.62%,36 months,debt_consolidation,17.10%,FL,RENT,1750,725-729,7,8162,0,4 years,7,17,1,4,A,10,0,36,725,729,1750,4
1855,9261,7000,7000,14.22%,36 months,medical,7.04%,AZ,RENT,3010,670-674,5,3047,2,< 1 year,14,7,0,0,C,16,0,36,670,674,3010,0
1856,88031,13450,13450,14.09%,36 months,debt_consolidation,12.93%,TX,MORTGAGE,3333.33,685-689,5,5407,0,1 year,14,12,1,1,A,14,1,36,685,689,3333.33,1
1857,73881,20375,20375,14.09%,60 months,debt_consolidation,22.67%,CA,MORTGAGE,5416.67,740-744,17,20980,2,10+ years,14,22,1,11,C,9,1,60,740,744,5416.67,11
1858,62753,1200,1200,15.80%,36 months,debt_consolidation,9.99%,FL,RENT,3833.33,665-669,10,6520,1,10+ years,15,9,1,11,B,17,0,36,665,669,3833.33,11
1859,88040,16000,15975,6.03%,36 months,debt_consolidation,9.20%,FL,RENT,12750,805-809,16,13690,1,10+ years,6,9,1,11,B,7,0,36,805,809,12750,11
1860,65110,2000,2000,14.33%,36 months,debt_consolidation,22.48%,MN,RENT,4333.33,675-679,9,8496,1,4 years,14,22,1,4,B,15,0,36,675,679,4333.33,4
1861,4587,11200,11150,13.92%,36 months,home_improvement,18.07%,CT,MORTGAGE,2773.33,680-684,6,6720,3,5 years,13,18,4,5,Z,15,1,36,680,684,2773.33,5
1862,93766,28000,28000,7.62%,36 months,credit_card,12.19%,CA,RENT,11250,730-734,10,40302,1,10+ years,7,12,2,11,B,9,0,36,730,734,11250,11
1863,83592,28000,27950,21.98%,60 months,debt_consolidation,16.56%,TX,MORTGAGE,10166.67,680-684,12,43182,1,4 years,21,16,1,4,B,15,1,60,680,684,10166.67,4
1864,2805,3000,2322.59,15.05%,36 months,major_purchase,18.95%,OK,MORTGAGE,3466.67,660-664,9,4285,3,2 years,15,18,5,2,Z,18,1,36,660,664,3466.67,2
1865,70589,7200,7200,12.12%,36 months,credit_card,29.38%,CA,RENT,4166.67,680-684,12,5165,0,10+ years,12,29,2,11,A,15,0,36,680,684,4166.67,11
1866,21690,4600,4600,5.42%,36 months,home_improvement,3.38%,OH,MORTGAGE,3664.25,775-779,6,3127,0,10+ years,5,3,4,11,A,8,1,36,775,779,3664.25,11
1867,29803,8000,8000,6.99%,36 months,small_business,9.19%,CA,MORTGAGE,5833.33,790-794,5,4469,2,3 years,6,9,0,3,C,7,1,36,790,794,5833.33,3
1868,87162,20125,20125,18.49%,36 months,credit_card,11.08%,NY,MORTGAGE,8937.5,675-679,14,12418,0,2 years,18,11,2,2,A,15,1,36,675,679,8937.5,2
1869,70443,19050,19050,14.33%,60 months,debt_consolidation,11.08%,CA,MORTGAGE,5000,740-744,16,19988,4,3 years,14,11,1,3,Z,9,1,60,740,744,5000,3
1870,28432,21850,21825,18.79%,60 months,credit_card,20.32%,LA,RENT,4400,680-684,7,9171,0,4 years,18,20,2,4,A,15,0,60,680,684,4400,4
1871,13712,5000,5000,10.38%,36 months,moving,19.10%,MA,RENT,4200,715-719,7,1109,0,3 years,10,19,0,3,A,11,0,36,715,719,4200,3
1872,84889,12000,12000,15.31%,36 months,debt_consolidation,8.28%,MA,RENT,7750,670-674,10,16132,0,10+ years,15,8,1,11,A,16,0,36,670,674,7750,11
1873,40381,5800,5800,6.03%,36 months,credit_card,6.98%,MA,RENT,5208.33,760-764,7,4965,0,4 years,6,6,2,4,A,8,0,36,760,764,5208.33,4
1874,39867,10000,10000,11.71%,36 months,other,13.41%,NJ,RENT,5800,710-714,9,4214,0,3 years,11,13,3,3,A,12,0,36,710,714,5800,3
1875,75600,4800,4800,7.90%,36 months,credit_card,17.34%,NC,MORTGAGE,6250,705-709,7,4195,0,10+ years,7,17,2,11,A,12,1,36,705,709,6250,11
1876,27623,8000,8000,10.99%,36 months,debt_consolidation,17.12%,PA,RENT,2500,705-709,13,7027,1,3 years,10,17,1,3,B,12,0,36,705,709,2500,3
1877,69389,9750,9750,16.29%,36 months,debt_consolidation,34.04%,TX,MORTGAGE,3119.92,670-674,12,8774,1,5 years,16,34,1,5,B,16,1,36,670,674,3119.92,5
1878,35351,4000,4000,12.69%,36 months,major_purchase,1.34%,CA,RENT,9583.33,705-709,8,5304,1,2 years,12,1,5,2,B,12,0,36,705,709,9583.33,2
1879,29981,3000,3000,10.99%,36 months,debt_consolidation,20.96%,CA,RENT,5583.33,695-699,6,1531,2,10+ years,10,20,1,11,C,14,0,36,695,699,5583.33,11
1880,74258,16000,16000,15.80%,36 months,credit_card,11.35%,TX,RENT,5075,690-694,15,22380,2,3 years,15,11,2,3,C,14,0,36,690,694,5075,3
1881,3209,12000,11725,9.63%,36 months,car,15%,GA,MORTGAGE,3000,750-754,8,20328,0,< 1 year,9,15,0,0,A,8,1,36,750,754,3000,0
1882,1364,7500,5795.24,11.78%,36 months,home_improvement,17.72%,OR,MORTGAGE,2500,690-694,7,6349,1,4 years,11,17,4,4,B,14,1,36,690,694,2500,4
1883,68023,9600,9600,7.90%,36 months,debt_consolidation,5.58%,AZ,MORTGAGE,6500,725-729,8,23353,3,6 years,7,5,1,6,Z,10,1,36,725,729,6500,6
1884,64660,23850,23850,22.95%,60 months,debt_consolidation,20.74%,TX,MORTGAGE,5000,670-674,13,17587,1,4 years,22,20,1,4,B,16,1,60,670,674,5000,4
1885,59812,6250,6250,14.09%,36 months,debt_consolidation,19.70%,FL,RENT,4248.33,680-684,9,9991,2,< 1 year,14,19,1,0,C,15,0,36,680,684,4248.33,0
1886,14213,16750,16359.69,7.88%,36 months,debt_consolidation,20.70%,TX,MORTGAGE,3778.67,745-749,9,22352,0,10+ years,7,20,1,11,A,9,1,36,745,749,3778.67,11
1887,34627,4000,4000,12.69%,36 months,major_purchase,2.50%,CA,RENT,1600,730-734,3,1295,3,< 1 year,12,2,5,0,Z,9,0,36,730,734,1600,0
1888,55924,23500,23500,19.22%,36 months,credit_card,20.37%,WA,RENT,6800,670-674,17,31812,3,2 years,19,20,2,2,Z,16,0,36,670,674,6800,2
1889,103315,3600,3575,12.87%,36 months,educational,3.40%,FL,RENT,2000,705-709,8,2650,4,n/a,12,3,0,n/a,Z,12,0,36,705,709,2000,-1
1890,22700,1900,1900,7.29%,36 months,other,23.05%,FL,RENT,2208.33,725-729,11,8508,1,3 years,7,23,3,3,B,10,0,36,725,729,2208.33,3
1891,51163,22500,22500,7.90%,36 months,other,19.93%,IL,OWN,5208.33,755-759,5,22876,0,10+ years,7,19,3,11,A,8,1,36,755,759,5208.33,11
1892,27554,12000,12000,8.49%,60 months,debt_consolidation,11.03%,GA,MORTGAGE,4425.17,780-784,9,14816,0,10+ years,8,11,1,11,A,7,1,60,780,784,4425.17,11
1893,34472,15000,15000,12.69%,60 months,debt_consolidation,15.80%,NY,MORTGAGE,4500,730-734,17,18592,2,1 year,12,15,1,1,C,9,1,60,730,734,4500,1
1894,93022,32000,32000,17.27%,36 months,other,9.96%,NH,MORTGAGE,19166.67,705-709,8,66885,1,5 years,17,9,3,5,B,12,1,36,705,709,19166.67,5
1895,49403,24000,24000,24.20%,60 months,debt_consolidation,20.77%,VA,RENT,4583.33,665-669,13,28399,1,10+ years,24,20,1,11,B,17,0,60,665,669,4583.33,11
1896,78078,5500,5500,15.80%,36 months,vacation,20.18%,CA,RENT,5416.67,670-674,13,13079,3,9 years,15,20,0,9,Z,16,0,36,670,674,5416.67,9
1897,14052,7300,7300,7.88%,36 months,credit_card,11.78%,FL,RENT,3090.5,735-739,5,13459,0,7 years,7,11,2,7,A,9,0,36,735,739,3090.5,7
1898,44471,25000,24975,13.11%,60 months,debt_consolidation,28.15%,NY,RENT,7250,740-744,14,19598,0,6 years,13,28,1,6,A,9,0,60,740,744,7250,6
1899,76696,4575,4575,11.14%,36 months,credit_card,21.33%,TX,OWN,1280,690-694,8,9484,0,< 1 year,11,21,2,0,A,14,1,36,690,694,1280,0
1900,7518,10000,10000,14.96%,36 months,debt_consolidation,16.42%,FL,MORTGAGE,3416.67,685-689,24,16591,0,10+ years,14,16,1,11,A,14,1,36,685,689,3416.67,11
1901,37177,20000,19950,15.96%,60 months,credit_card,23.54%,CA,MORTGAGE,5000,705-709,10,20062,3,10+ years,15,23,2,11,Z,12,1,60,705,709,5000,11
1902,93253,11100,11100,11.14%,36 months,credit_card,29.55%,NM,MORTGAGE,4000,715-719,10,13410,3,6 years,11,29,2,6,Z,11,1,36,715,719,4000,6
1903,55625,17000,17000,10.74%,60 months,debt_consolidation,11.12%,AL,MORTGAGE,4166.67,760-764,10,19020,0,10+ years,10,11,1,11,A,8,1,60,760,764,4166.67,11
1904,55934,12000,11975,13.67%,36 months,debt_consolidation,17.05%,CA,RENT,2000,675-679,6,7552,0,10+ years,13,17,1,11,A,15,0,36,675,679,2000,11
1905,50756,24000,24000,12.12%,36 months,wedding,22.66%,TX,RENT,8750,715-719,12,29683,0,9 years,12,22,0,9,A,11,0,36,715,719,8750,9
1906,90712,7000,7000,17.77%,36 months,credit_card,8.02%,OK,RENT,6000,690-694,5,6623,0,10+ years,17,8,2,11,A,14,0,36,690,694,6000,11
1907,82079,10000,10000,12.12%,36 months,debt_consolidation,20.16%,CA,RENT,5833.33,695-699,16,25687,0,4 years,12,20,1,4,A,14,0,36,695,699,5833.33,4
1908,47958,14000,14000,6.62%,36 months,credit_card,28.82%,NY,RENT,4250,745-749,16,1850,1,8 years,6,28,2,8,B,9,0,36,745,749,4250,8
1909,77601,3250,3225,7.62%,36 months,credit_card,3.12%,CA,RENT,2083.33,745-749,6,2114,1,3 years,7,3,2,3,B,9,0,36,745,749,2083.33,3
1910,82780,18000,18000,11.14%,36 months,debt_consolidation,11.81%,FL,RENT,5100,715-719,8,17139,0,1 year,11,11,1,1,A,11,0,36,715,719,5100,1
1911,67401,19500,19500,21.00%,36 months,debt_consolidation,26.84%,VA,MORTGAGE,5125,660-664,11,29033,0,10+ years,21,26,1,11,A,18,1,36,660,664,5125,11
1912,35797,5000,5000,6.03%,36 months,debt_consolidation,29.86%,CA,OWN,2083.33,785-789,12,22141,0,n/a,6,29,1,n/a,A,8,1,36,785,789,2083.33,-1
1913,34240,20000,20000,17.58%,60 months,debt_consolidation,18.45%,OH,RENT,4250,700-704,10,11805,0,4 years,17,18,1,4,A,13,0,60,700,704,4250,4
1914,24846,6000,6000,13.49%,36 months,debt_consolidation,19.68%,NJ,RENT,7500,680-684,6,6686,1,10+ years,13,19,1,11,B,15,0,36,680,684,7500,11
1915,63299,14300,14300,14.09%,36 months,debt_consolidation,21.74%,DE,MORTGAGE,7750,695-699,11,25213,2,4 years,14,21,1,4,C,14,1,36,695,699,7750,4
1916,60580,12800,12800,12.12%,36 months,credit_card,10.10%,NC,MORTGAGE,5000,690-694,9,33085,0,10+ years,12,10,2,11,A,14,1,36,690,694,5000,11
1917,68850,3000,2975,7.90%,36 months,major_purchase,17.58%,LA,RENT,3458.33,720-724,8,2999,0,1 year,7,17,5,1,A,11,0,36,720,724,3458.33,1
1918,72217,25000,25000,13.11%,36 months,debt_consolidation,18.36%,FL,MORTGAGE,14166.67,705-709,21,96169,0,10+ years,13,18,1,11,A,12,1,36,705,709,14166.67,11
1919,55800,18000,18000,12.12%,36 months,credit_card,22.34%,MA,RENT,4583.33,700-704,13,17868,0,10+ years,12,22,2,11,A,13,0,36,700,704,4583.33,11
1920,86233,9750,9750,15.31%,36 months,debt_consolidation,14.13%,MT,OWN,2518.67,665-669,7,13209,0,10+ years,15,14,1,11,A,17,1,36,665,669,2518.67,11
1921,39482,5000,5000,12.42%,36 months,debt_consolidation,23.84%,SC,RENT,2500,695-699,8,7980,2,2 years,12,23,1,2,C,14,0,36,695,699,2500,2
1922,45494,4000,4000,13.11%,36 months,car,22.15%,CO,RENT,2000,685-689,16,1625,3,< 1 year,13,22,0,0,Z,14,0,36,685,689,2000,0
1923,46604,1200,1200,7.90%,36 months,debt_consolidation,6.92%,CT,RENT,1300,710-714,8,1775,0,n/a,7,6,1,n/a,A,12,0,36,710,714,1300,-1
1924,96371,12000,12000,17.27%,36 months,debt_consolidation,20.07%,CA,RENT,5416.67,660-664,7,3747,0,< 1 year,17,20,1,0,A,18,0,36,660,664,5416.67,0
1925,34831,5000,5000,16.29%,36 months,credit_card,9.79%,FL,OWN,1733.33,665-669,11,4366,3,< 1 year,16,9,2,0,Z,17,1,36,665,669,1733.33,0
1926,54689,21700,21700,7.90%,36 months,debt_consolidation,5.43%,CA,MORTGAGE,15000,780-784,5,128707,0,2 years,7,5,1,2,A,7,1,36,780,784,15000,2
1927,73287,21850,21850,16.29%,60 months,debt_consolidation,32.13%,GA,MORTGAGE,4628,715-719,17,32103,1,10+ years,16,32,1,11,B,11,1,60,715,719,4628,11
1928,10206,12000,12000,11.36%,36 months,home_improvement,14.57%,MA,MORTGAGE,5833.33,705-709,7,2701,0,9 years,11,14,4,9,A,12,1,36,705,709,5833.33,9
1929,95580,7000,7000,18.49%,36 months,other,16.15%,FL,MORTGAGE,4166.67,675-679,7,4167,0,10+ years,18,16,3,11,A,15,1,36,675,679,4166.67,11
1930,101205,32000,32000,23.76%,60 months,moving,8.14%,NC,MORTGAGE,16666.67,700-704,5,50330,2,8 years,23,8,0,8,C,13,1,60,700,704,16666.67,8
1931,35682,13000,13000,14.27%,60 months,debt_consolidation,18.08%,WA,RENT,3302,720-724,5,15076,3,4 years,14,18,1,4,Z,11,0,60,720,724,3302,4
1932,43071,12000,12000,12.42%,36 months,credit_card,13.99%,AZ,MORTGAGE,2916.67,680-684,10,13576,0,5 years,12,13,2,5,A,15,1,36,680,684,2916.67,5
1933,41739,25475,25375,19.03%,60 months,debt_consolidation,21.98%,FL,RENT,5000.67,680-684,17,24081,1,< 1 year,19,21,1,0,B,15,0,60,680,684,5000.67,0
1934,72931,10000,10000,11.14%,36 months,credit_card,25.80%,CA,RENT,2833.33,700-704,8,6521,0,7 years,11,25,2,7,A,13,0,36,700,704,2833.33,7
1935,45317,5000,5000,12.12%,36 months,other,24.74%,TX,MORTGAGE,8416.67,695-699,20,58836,1,< 1 year,12,24,3,0,B,14,1,36,695,699,8416.67,0
1936,12277,10000,9725,7.51%,36 months,debt_consolidation,18.72%,MA,MORTGAGE,4300,760-764,15,24413,1,10+ years,7,18,1,11,B,8,1,36,760,764,4300,11
1937,79495,4000,4000,14.33%,36 months,debt_consolidation,25.86%,OH,MORTGAGE,3333.33,675-679,12,19443,1,9 years,14,25,1,9,B,15,1,36,675,679,3333.33,9
1938,11875,8000,8000,10.38%,36 months,debt_consolidation,1.82%,CA,RENT,2800,720-724,5,2186,0,3 years,10,1,1,3,A,11,0,36,720,724,2800,3
1939,33968,35000,35000,10.65%,36 months,debt_consolidation,8.96%,MD,MORTGAGE,18750,735-739,13,18528,3,6 years,10,8,1,6,Z,9,1,36,735,739,18750,6
1940,735,9000,7650,11.03%,36 months,credit_card,12.72%,MI,MORTGAGE,5666.67,685-689,22,36164,1,8 years,11,12,2,8,B,14,1,36,685,689,5666.67,8
1941,43702,9000,9000,6.03%,36 months,debt_consolidation,5.87%,NY,MORTGAGE,8333.33,775-779,9,1717,0,1 year,6,5,1,1,A,8,1,36,775,779,8333.33,1
1942,99006,24000,24000,17.27%,60 months,debt_consolidation,20.55%,GA,OWN,6250,675-679,10,17780,0,7 years,17,20,1,7,A,15,1,60,675,679,6250,7
1943,84307,18000,18000,13.11%,60 months,debt_consolidation,17%,CT,RENT,7083.33,750-754,8,2234,2,6 years,13,17,1,6,C,8,0,60,750,754,7083.33,6
1944,21504,4000,4000,13.80%,60 months,major_purchase,13.26%,FL,OWN,3500,695-699,5,8518,1,3 years,13,13,5,3,B,14,1,60,695,699,3500,3
1945,96798,15000,15000,6.62%,36 months,debt_consolidation,3.23%,NJ,MORTGAGE,6250,755-759,8,13131,0,n/a,6,3,1,n/a,A,8,1,36,755,759,6250,-1
1946,83586,6075,6075,17.27%,36 months,debt_consolidation,20.25%,NY,OWN,2666.67,660-664,15,7515,2,< 1 year,17,20,1,0,C,18,1,36,660,664,2666.67,0
1947,30986,13800,13800,17.49%,60 months,medical,1.68%,NY,RENT,4166.67,710-714,3,2766,0,8 years,17,1,0,8,A,12,0,60,710,714,4166.67,8
1948,37090,10000,10000,18.64%,60 months,debt_consolidation,12.19%,CA,RENT,6800,700-704,24,8311,1,4 years,18,12,1,4,B,13,0,60,700,704,6800,4
1949,103512,8000,7725,10.99%,36 months,credit_card,13.40%,FL,MORTGAGE,7000,735-739,3,175087,1,10+ years,10,13,2,11,B,9,1,36,735,739,7000,11
1950,57472,15000,15000,17.27%,36 months,debt_consolidation,33.30%,WY,RENT,3000,670-674,20,15092,0,10+ years,17,33,1,11,A,16,0,36,670,674,3000,11
1951,90568,4800,4800,6.62%,36 months,car,10.42%,TX,MORTGAGE,7291.67,815-819,14,0,0,< 1 year,6,10,0,0,A,6,1,36,815,819,7291.67,0
1952,17240,24250,17431.82,12.23%,60 months,credit_card,23.79%,OH,MORTGAGE,5833.33,730-734,6,31061,2,10+ years,12,23,2,11,C,9,1,60,730,734,5833.33,11
1953,15315,7000,6975,6.91%,36 months,vacation,21.23%,CA,RENT,3000,715-719,12,10784,1,5 years,6,21,0,5,B,11,0,36,715,719,3000,5
1954,60875,10500,10500,12.12%,36 months,major_purchase,5.42%,NY,RENT,5000,700-704,4,502,0,2 years,12,5,5,2,A,13,0,36,700,704,5000,2
1955,74855,25000,24950,21.49%,60 months,debt_consolidation,23.79%,NV,MORTGAGE,5666.67,690-694,8,27699,1,8 years,21,23,1,8,B,14,1,60,690,694,5666.67,8
1956,61143,21000,21000,14.33%,60 months,debt_consolidation,6.16%,OH,MORTGAGE,8333.33,715-719,10,22196,0,10+ years,14,6,1,11,A,11,1,60,715,719,8333.33,11
1957,103140,14400,14400,14.26%,36 months,debt_consolidation,24.41%,PA,MORTGAGE,5833.33,685-689,9,25515,5,8 years,14,24,1,8,Z,14,1,36,685,689,5833.33,8
1958,49664,9600,9600,10.74%,36 months,debt_consolidation,8.62%,MA,RENT,3458.33,720-724,4,8915,0,10+ years,10,8,1,11,A,11,0,36,720,724,3458.33,11
1959,17864,12000,12000,8.88%,60 months,credit_card,19.38%,MT,MORTGAGE,4000,795-799,7,143151,0,4 years,8,19,2,4,A,8,1,60,795,799,4000,4
1960,14831,10000,10000,11.86%,36 months,major_purchase,11.15%,GA,OWN,13333,705-709,12,36672,2,1 year,11,11,5,1,C,12,1,36,705,709,13333,1
1961,35303,4000,4000,14.65%,36 months,moving,22.38%,CA,RENT,4000,665-669,10,18833,2,< 1 year,14,22,0,0,C,17,0,36,665,669,4000,0
1962,94468,20000,20000,21.49%,36 months,debt_consolidation,19.10%,FL,RENT,6000,665-669,7,21202,2,10+ years,21,19,1,11,C,17,0,36,665,669,6000,11
1963,100313,31300,31300,22.95%,60 months,debt_consolidation,34.06%,MD,OWN,5833.33,665-669,11,25344,0,5 years,22,34,1,5,A,17,1,60,665,669,5833.33,5
1964,74445,6900,6900,7.90%,36 months,home_improvement,14.18%,MI,OWN,2750,710-714,14,4087,0,6 years,7,14,4,6,A,12,1,36,710,714,2750,6
1965,23377,30000,17982.94,17.88%,60 months,wedding,24.36%,NY,RENT,5632.33,690-694,10,24217,0,5 years,17,24,0,5,A,14,0,60,690,694,5632.33,5
1966,32593,2000,2000,12.42%,36 months,wedding,1.99%,NY,RENT,2518.75,675-679,5,985,0,7 years,12,1,0,7,A,15,0,36,675,679,2518.75,7
1967,41282,12000,12000,7.90%,36 months,credit_card,13.18%,NJ,OWN,5833.33,725-729,8,9866,0,4 years,7,13,2,4,A,10,1,36,725,729,5833.33,4
1968,22718,3300,3300,10.37%,36 months,small_business,5.47%,AL,RENT,3125,690-694,8,2623,0,7 years,10,5,0,7,A,14,0,36,690,694,3125,7
1969,86599,25000,25000,14.33%,36 months,credit_card,14.92%,CA,MORTGAGE,10000,695-699,16,46708,0,10+ years,14,14,2,11,A,14,1,36,695,699,10000,11
1970,10917,6000,5950,10.38%,36 months,debt_consolidation,6.61%,GA,RENT,2300,720-724,5,4006,1,2 years,10,6,1,2,B,11,0,36,720,724,2300,2
1971,101429,3250,3250,21.00%,36 months,small_business,31.84%,OR,RENT,2858.33,690-694,5,17662,0,6 years,21,31,0,6,A,14,0,36,690,694,2858.33,6
1972,16221,16500,16175,12.23%,60 months,home_improvement,6.41%,MA,MORTGAGE,5833.33,715-719,8,30455,2,< 1 year,12,6,4,0,C,11,1,60,715,719,5833.33,0
1973,79704,31000,31000,21.00%,60 months,debt_consolidation,11.48%,NY,RENT,5833.33,705-709,12,27120,0,< 1 year,21,11,1,0,A,12,0,60,705,709,5833.33,0
1974,94981,4000,4000,14.33%,36 months,debt_consolidation,2.95%,KS,MORTGAGE,2916.67,750-754,2,2476,0,10+ years,14,2,1,11,A,8,1,36,750,754,2916.67,11
1975,30378,6000,6000,17.49%,36 months,moving,1.58%,MD,RENT,4416.67,665-669,3,2426,2,8 years,17,1,0,8,C,17,0,36,665,669,4416.67,8
1976,101294,7500,7500,6.62%,36 months,debt_consolidation,13.13%,PA,MORTGAGE,9583.33,710-714,20,22464,0,4 years,6,13,1,4,A,12,1,36,710,714,9583.33,4
1977,30341,12000,11975,8.49%,36 months,debt_consolidation,8.36%,CA,RENT,4500,745-749,12,8422,0,10+ years,8,8,1,11,A,9,0,36,745,749,4500,11
1978,99706,20000,20000,18.49%,36 months,debt_consolidation,21.80%,CA,RENT,6666.67,685-689,20,22990,6,10+ years,18,21,1,11,Z,14,0,36,685,689,6666.67,11
1979,80944,24000,24000,22.47%,60 months,debt_consolidation,30.97%,VA,MORTGAGE,10104.17,675-679,14,37686,0,10+ years,22,30,1,11,A,15,1,60,675,679,10104.17,11
1980,54289,7500,7500,19.99%,36 months,debt_consolidation,19.06%,CA,RENT,3348,660-664,8,5322,0,10+ years,19,19,1,11,A,18,0,36,660,664,3348,11
1981,101647,6250,900,17.54%,36 months,debt_consolidation,19.85%,IN,RENT,2916.67,655-659,17,17659,9,< 1 year,17,19,1,0,Z,14,0,36,655,659,2916.67,0
1982,21203,5000,4900,6.92%,36 months,home_improvement,10.59%,TX,MORTGAGE,7083.33,755-759,9,0,3,1 year,6,10,4,1,Z,8,1,36,755,759,7083.33,1
1983,18933,10000,10000,10.74%,36 months,small_business,22.74%,NY,MORTGAGE,5416.67,710-714,4,20143,1,10+ years,10,22,0,11,B,12,1,36,710,714,5416.67,11
1984,17315,12000,11341.5,6.91%,36 months,debt_consolidation,17.92%,WA,RENT,5200,710-714,16,8182,0,< 1 year,6,17,1,0,A,12,0,36,710,714,5200,0
1985,2987,7000,6775,9.32%,36 months,debt_consolidation,8.34%,CA,RENT,5000,745-749,6,3337,1,< 1 year,9,8,1,0,B,9,0,36,745,749,5000,0
1986,28478,4000,4000,7.49%,36 months,car,0.52%,CA,RENT,5416.67,755-759,4,929,0,1 year,7,0,0,1,A,8,0,36,755,759,5416.67,1
1987,66430,7800,7800,13.11%,36 months,credit_card,15.56%,FL,MORTGAGE,5000,680-684,8,12889,0,5 years,13,15,2,5,A,15,1,36,680,684,5000,5
1988,40357,15000,15000,15.27%,36 months,debt_consolidation,15.58%,WV,RENT,6666.67,680-684,11,23226,1,2 years,15,15,1,2,B,15,0,36,680,684,6666.67,2
1989,68833,14125,14125,18.49%,36 months,debt_consolidation,8.10%,NY,RENT,3000,670-674,6,8992,1,10+ years,18,8,1,11,B,16,0,36,670,674,3000,11
1990,23553,8000,8000,5.42%,36 months,credit_card,4.47%,CA,OWN,3936,780-784,7,5235,0,10+ years,5,4,2,11,A,7,1,36,780,784,3936,11
1991,29165,4325,4325,7.49%,36 months,credit_card,5.47%,FL,MORTGAGE,3691.67,715-719,9,5074,0,10+ years,7,5,2,11,A,11,1,36,715,719,3691.67,11
1992,40616,15000,15000,13.49%,36 months,car,9.73%,VA,RENT,3000,705-709,9,7005,1,4 years,13,9,0,4,B,12,0,36,705,709,3000,4
1993,63687,12000,12000,10.16%,36 months,debt_consolidation,28.01%,NY,RENT,2916.67,710-714,8,6913,0,3 years,10,28,1,3,A,12,0,36,710,714,2916.67,3
1994,41195,6575,6575,8.90%,36 months,debt_consolidation,4.39%,FL,MORTGAGE,7500,710-714,5,6670,0,8 years,8,4,1,8,A,12,1,36,710,714,7500,8
1995,78765,9000,9000,10.16%,36 months,debt_consolidation,13.76%,CA,RENT,5166.67,710-714,10,6490,0,10+ years,10,13,1,11,A,12,0,36,710,714,5166.67,11
1996,15631,4500,4500,8.88%,36 months,credit_card,7.07%,OR,MORTGAGE,5250,710-714,10,9356,2,9 years,8,7,2,9,C,12,1,36,710,714,5250,9
1997,9367,20000,19875,10.25%,36 months,credit_card,13.38%,FL,MORTGAGE,10000,750-754,14,25668,1,8 years,10,13,2,8,B,8,1,36,750,754,10000,8
1998,9658,1950,1950,13.11%,36 months,other,15.08%,CA,RENT,2600,680-684,6,4100,1,3 years,13,15,3,3,B,15,0,36,680,684,2600,3
1999,41411,35000,35000,16.29%,36 months,debt_consolidation,17.17%,NY,MORTGAGE,39583.33,705-709,14,55965,2,10+ years,16,17,1,11,C,12,1,36,705,709,39583.33,11
2000,92344,8000,8000,14.09%,36 months,credit_card,16.22%,OK,RENT,4166.67,675-679,12,16838,0,5 years,14,16,2,5,A,15,0,36,675,679,4166.67,5
2001,25040,15000,15000,10.59%,36 months,medical,7.55%,CA,RENT,8750,740-744,6,6056,1,9 years,10,7,0,9,B,9,0,36,740,744,8750,9
2002,20709,5650,5650,7.66%,36 months,debt_consolidation,16.49%,GA,MORTGAGE,5100,700-704,6,9863,0,1 year,7,16,1,1,A,13,1,36,700,704,5100,1
2003,89473,6800,6800,15.80%,36 months,debt_consolidation,15.43%,NC,RENT,2708.33,680-684,5,2964,0,1 year,15,15,1,1,A,15,0,36,680,684,2708.33,1
2004,97353,3000,3000,19.05%,36 months,other,28.74%,CA,MORTGAGE,7116.25,660-664,7,7416,0,10+ years,19,28,3,11,A,18,1,36,660,664,7116.25,11
2005,76770,5675,5675,11.14%,36 months,debt_consolidation,29.40%,CA,RENT,2333.33,705-709,6,9687,1,5 years,11,29,1,5,B,12,0,36,705,709,2333.33,5
2006,11185,12000,12000,17.93%,60 months,debt_consolidation,0.72%,KY,MORTGAGE,6500,670-674,4,1549,1,10+ years,17,0,1,11,B,16,1,60,670,674,6500,11
2007,91147,11100,11100,15.31%,36 months,debt_consolidation,12.03%,WA,MORTGAGE,2666.67,680-684,12,8990,0,10+ years,15,12,1,11,A,15,1,36,680,684,2666.67,11
2008,77149,16000,16000,19.05%,60 months,debt_consolidation,17.82%,NY,RENT,6666.67,690-694,16,11232,2,5 years,19,17,1,5,C,14,0,60,690,694,6666.67,5
2009,29794,4800,4800,10.59%,36 months,debt_consolidation,20.21%,IL,RENT,2666.67,710-714,5,3831,1,6 years,10,20,1,6,B,12,0,36,710,714,2666.67,6
2010,68987,6200,6200,15.31%,36 months,credit_card,20.52%,CA,RENT,1940,665-669,5,16850,0,n/a,15,20,2,n/a,A,17,0,36,665,669,1940,-1
2011,68857,6000,6000,10.16%,36 months,credit_card,15.88%,CA,OWN,5166.67,710-714,13,8862,3,7 years,10,15,2,7,Z,12,1,36,710,714,5166.67,7
